ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,TARGET
3177,M,M,0,3911.9,N,39.36,38.413333,2,5.72,8.48,25.14,0,CC,Budget,Intnl_discount,Current
3179,F,S,0,39461,N,126.68,22.226667,1,22.87,0.28,103.52,1,CC,FreeLocal,Standard,Cancelled
3180,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,Current
3183,M,S,1,16432.1,Y,109.78,20.92,3,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,Cancelled
3186,F,S,1,540.4,Y,20.1,39.213333,3,12.34,0,7.75,0,Auto,Budget,Intnl_discount,Current
3188,F,M,2,80087.7,N,31.56,41.92,4,8.74,0,22.82,0,CC,FreeLocal,Standard,Current
3189,F,M,2,59691.3,N,278.65,38.04,1,21.94,0,256.7,0,CC,Budget,Standard,Current
3190,F,S,2,11251.1,Y,141.91,52,2,28.42,0,113.48,0,CC,FreeLocal,Standard,Cancelled
3194,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard,Current
3195,F,S,2,3416.62,Y,123.7,22.76,3,18.97,0,104.73,0,CC,Budget,Standard,Cancelled
3196,F,S,0,93454.3,Y,44.13,48.533333,3,18.94,0,25.18,0,Auto,FreeLocal,Standard,Current
3197,M,M,0,5745,Y,44.11,15.38,2,26.4,0,17.71,0,CC,FreeLocal,Standard,Cancelled
3204,F,M,2,11234.7,Y,113.42,49.046667,2,0.69,0,112.72,0,CC,Budget,Standard,Current
3206,F,M,1,82931.3,N,137.25,64.64,2,19.24,0,118,0,Auto,FreeLocal,Standard,Current
3207,F,M,2,57483.9,N,44.3,44.026667,1,17.01,0,27.29,0,CH,Budget,Standard,Current
3209,F,S,2,21274,N,43.31,45.526667,4,10.87,0,32.43,0,Auto,FreeLocal,Standard,Cancelled
3210,F,M,2,28267,N,214.41,30.093333,2,21.87,0,192.53,0,CC,FreeLocal,Standard,Current
3212,F,M,2,36725.1,N,94.88,55.793333,1,8.65,9.22,77,0,CH,Budget,Standard,Current
3216,M,S,1,94188.3,N,41.51,57.546667,2,20.86,0.86,19.78,0,CC,Budget,Standard,Cancelled
3219,F,M,2,91861,Y,22.06,41.98,2,15.32,0,6.74,0,CC,Budget,Standard,Current
3222,F,S,1,12374.9,Y,123.59,33.493333,1,17.49,0,106.1,0,Auto,FreeLocal,Standard,Cancelled
3223,F,M,2,69133.9,Y,46.32,26.833333,1,8.58,0,37.73,0,CH,FreeLocal,Standard,Cancelled
3225,F,M,2,84948,Y,23.73,29.446667,3,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,Current
3226,F,M,2,30998.8,N,52.91,40.96,1,2.4,0,50.5,0,Auto,Budget,Standard,Current
3228,M,S,0,15924.2,N,1.46,14.46,2,0,0,1.46,0,CH,FreeLocal,Standard,Current
3232,M,M,2,21416.5,N,27.61,35.653333,3,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,Current
3236,M,M,2,78554.2,N,35.88,16.7,4,5.59,7.26,23.03,0,Auto,Budget,Standard,Current
3237,F,M,2,38215.9,N,0.97,30.886667,1,0,0,0.97,0,Auto,Budget,Standard,Current
3239,F,M,2,49745.3,N,27.28,47.966667,3,2.84,0,24.44,0,CH,Budget,Intnl_discount,Current
3241,F,M,2,88427,N,69.97,13.86,4,22.46,4.16,43.34,0,CC,Budget,Standard,Current
3242,F,M,2,98003.7,Y,84.42,26.273333,1,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,Current
3243,M,S,0,89142.7,N,16.91,53.693333,4,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,Cancelled
3244,F,S,0,74530.8,N,127.89,63.086667,4,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,Current
3251,F,M,2,76289.2,N,104.63,48.206667,3,22.2,0,82.43,0,CC,Budget,Intnl_discount,Current
3253,M,M,1,66931.9,N,17.46,63.933333,1,11.72,0.39,5.35,0,CC,Budget,Standard,Cancelled
3254,M,M,2,9309.57,Y,108.3,25.44,3,8.56,0,99.73,0,CC,FreeLocal,Standard,Current
3259,F,S,0,77726.4,N,23.52,56.72,3,14,0,9.51,0,Auto,Budget,Intnl_discount,Current
3261,F,S,1,2800.68,N,134.75,45.673333,3,28.45,0,106.3,0,CC,Budget,Standard,Cancelled
3264,F,M,2,90271.6,N,110.4,44.926667,2,13.96,0,96.43,0,CC,FreeLocal,Standard,Current
3268,F,M,2,64816.6,Y,27.87,31.126667,2,21,0,6.87,0,CC,Budget,Standard,Current
3269,F,M,2,98217.1,N,42.74,44.98,4,29.49,0,13.24,0,CC,FreeLocal,Standard,Current
3272,F,S,0,15989.3,N,29.17,61.693333,2,3.67,0,25.49,1,CC,Budget,Intnl_discount,Cancelled
3278,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,Cancelled
3279,F,M,2,36647.9,N,107.38,49.986667,2,21.41,0,85.96,0,CC,Budget,Intnl_discount,Current
3280,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount,Cancelled
3281,F,S,1,73338,N,29.93,48.246667,1,20.92,0,9.01,0,Auto,Budget,Intnl_discount,Cancelled
3282,F,S,0,433.74,N,44.22,60.746667,2,3.3,0,40.91,0,CC,FreeLocal,Standard,Cancelled
3283,F,M,2,16962.2,N,27.57,45.36,2,18.6,0,8.96,0,CC,Budget,Standard,Current
3285,M,M,2,10708.3,N,142.95,26.026667,2,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,Current
3288,F,M,0,2031.61,N,109.04,20.3,2,21.64,0,87.4,0,CC,Budget,Standard,Cancelled
3291,F,S,2,16938.5,N,22.11,52.646667,4,13.35,0,8.76,0,CH,FreeLocal,Standard,Current
3294,F,M,0,55221,N,15.69,41,1,0.49,0,15.2,0,CC,FreeLocal,Standard,Current
3295,F,M,1,8073.11,N,89.05,43,1,28.7,0,60.35,0,Auto,FreeLocal,Standard,Current
3296,M,M,1,95448.6,Y,29.46,53.68,3,24.24,0,5.21,0,CH,Budget,Standard,Current
3297,M,S,1,24141.5,Y,125.87,17.006667,3,28.82,0,97.05,0,CC,FreeLocal,Standard,Cancelled
3298,M,S,2,63152.6,Y,70.01,63.173333,3,29.93,0,40.07,0,CC,Budget,Intnl_discount,Current
3300,M,S,2,72084.7,N,38.13,55.64,2,29.11,0,9.02,0,CC,Budget,Intnl_discount,Current
3301,F,S,0,42760.5,N,53.7,46,2,13.47,0,40.23,0,CC,Budget,Standard,Current
3302,F,S,1,49072,N,34.25,70,1,23.5,0,10.74,0,Auto,Budget,Intnl_discount,Current
3303,F,M,0,27371.8,Y,142.7,61,1,16.14,0,126.55,0,CC,FreeLocal,Standard,Current
3306,M,M,0,71472.9,N,130.22,41.913333,4,16.02,0,114.2,0,CH,Budget,Standard,Cancelled
3307,M,M,0,95405.7,N,13.96,46.506667,1,7.74,0,6.21,0,CC,Budget,Standard,Cancelled
3308,M,S,0,95786.8,Y,108.79,57.553333,4,21.33,0,87.46,0,CC,Budget,Standard,Cancelled
3310,M,S,0,90321.6,N,12.39,39,2,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount,Current
3311,M,D,1,90478.6,N,154.49,54.553333,4,18.02,0,136.47,0,CC,FreeLocal,Standard,Cancelled
3312,F,M,2,56187,N,21.83,41,2,8.09,0,13.74,0,CH,Budget,Standard,Current
3315,F,S,1,42000,N,229.64,24.393333,3,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
3317,M,M,0,9780.66,N,21.39,24.546667,2,2.8,7.27,11.32,1,CC,FreeLocal,Standard,Current
3321,M,M,2,53010.8,N,58.87,18.84,3,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
3322,M,M,2,75004.5,N,58.72,64.8,4,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
3325,M,M,0,19749.3,N,34.17,60.366667,4,20.22,0,13.94,0,CC,Budget,Standard,Current
3326,M,S,1,57626.9,Y,48.35,43.906667,2,9.38,0,38.96,0,CC,Budget,Standard,Current
3327,M,D,0,20078,N,15.98,32.846667,2,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
3328,F,M,2,47902,N,72.31,26.033333,3,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
3329,M,M,1,7545.96,Y,200.75,16.753333,1,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
3333,M,S,2,89459.9,N,36.05,53.28,4,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Cancelled
3336,F,S,1,13576.5,N,40.49,39.426667,2,14.83,0,25.66,0,CC,Budget,Standard,Cancelled
3338,F,M,2,42031.8,N,59.78,50.753333,3,20.45,0,39.33,0,CH,Budget,Intnl_discount,Current
3343,M,S,2,43634.5,N,143.5,21.78,3,29.44,9.42,104.64,0,CC,Budget,Standard,Cancelled
3347,F,S,1,13109.1,N,62.87,62.606667,2,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
3348,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
3349,F,S,2,21021.6,Y,14.95,62.753333,2,3.75,0,11.19,0,CC,Budget,Standard,Current
3350,M,S,0,74460.7,Y,206.46,55.34,4,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
3352,F,S,2,28787.4,N,86.06,41.666667,4,27.97,0,58.09,0,Auto,Budget,Standard,Cancelled
3355,M,M,1,13091.6,N,43.06,59.126667,2,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
3358,F,M,2,62061.8,Y,82.08,45.92,3,29.86,0,52.22,0,Auto,FreeLocal,Standard,Current
3359,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
3362,M,M,2,1765.41,N,47.99,18.766667,3,3.04,0,44.95,0,CC,FreeLocal,Standard,Cancelled
3363,F,S,2,19131.1,N,57.07,56.186667,1,22.15,0,34.91,0,Auto,Budget,Standard,Current
3367,F,S,2,6440.46,Y,49.86,42,4,22.66,0,27.2,0,CH,Budget,Standard,Current
3369,M,M,2,28766.9,N,64.2,46.84,3,6.11,0,58.08,0,CC,Budget,Standard,Current
3374,M,M,2,91272.2,Y,40,25.033333,3,26.99,0,13.01,0,CC,FreeLocal,Standard,Current
3379,F,S,0,73228.3,N,50.58,43,1,22.47,0,28.11,0,Auto,Budget,Standard,Current
3382,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard,Cancelled
3384,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount,Cancelled
3387,M,M,2,49910.7,Y,51.14,51.52,2,27.42,0,23.72,0,CC,Budget,Standard,Current
3388,M,M,0,76161.4,Y,37.55,44.573333,3,11.96,0,25.58,0,CC,FreeLocal,Standard,Cancelled
3389,F,M,2,55860,Y,26.37,14.573333,2,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,Current
3396,M,M,2,57360.8,Y,67.61,53.253333,4,10.36,0,57.25,0,CC,FreeLocal,Standard,Current
3397,M,M,1,92414.7,Y,40.06,45.513333,3,29.43,0,10.62,0,CC,FreeLocal,Standard,Cancelled
3399,F,S,2,14578.8,Y,107.02,60.933333,2,11.91,0,95.1,0,Auto,Budget,Standard,Current
3400,F,M,2,87578.2,Y,22.44,53.366667,4,0.29,0,22.15,0,CC,Budget,Standard,Current
3401,F,M,2,86695.4,N,58.03,13.906667,2,25.94,0,32.09,0,CC,FreeLocal,Standard,Current
3402,M,M,1,5306.11,N,22.94,39.093333,2,5.52,0,17.42,0,CH,Budget,Standard,Current
3405,F,M,0,83287,N,119.82,58.56,3,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,Current
3406,M,M,1,2067.82,N,85.9,47.853333,1,15.25,0,70.65,0,CC,Budget,Intnl_discount,Current
3409,M,M,2,30665.2,Y,77.44,22.88,4,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,Current
3410,F,M,1,83287,Y,37.04,49,3,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,Current
3411,M,M,1,98680.4,Y,26.44,58.706667,3,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,Cancelled
3412,F,M,2,65619.7,Y,158.22,52.646667,2,13.56,0,144.66,0,CC,Budget,Standard,Current
3413,M,M,1,95620.3,Y,104.53,49.12,1,10.91,0,93.61,0,CC,Budget,Standard,Cancelled
3414,F,D,1,85275,N,174.09,62,4,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,Current
3415,F,M,1,66921.4,Y,24.67,47,2,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,Current
3416,F,M,1,98453.6,Y,25.38,48,1,13.72,0,11.65,0,Auto,FreeLocal,Standard,Current
3418,F,S,2,57420,Y,277.72,62,1,25.18,0,252.53,1,Auto,Budget,Standard,Current
3419,M,M,0,66000,N,34.35,41,1,3.93,3.73,26.69,1,CC,FreeLocal,Standard,Cancelled
3420,F,M,2,47639.1,N,57.11,41,4,17.48,0,39.62,0,CC,Budget,Intnl_discount,Current
3423,F,S,0,39461,N,126.68,22.226667,4,22.87,0.28,103.52,1,CC,FreeLocal,Standard,Cancelled
3424,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,Current
3425,F,S,0,89813.6,N,166.18,12.846667,4,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,Current
3427,M,S,1,16432.1,Y,109.78,20.92,1,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,Cancelled
3430,F,S,1,540.4,Y,20.1,39.213333,4,12.34,0,7.75,0,Auto,Budget,Intnl_discount,Cancelled
3432,F,M,2,80087.7,N,31.56,41.92,3,8.74,0,22.82,0,CC,FreeLocal,Standard,Current
3433,F,M,2,59691.3,N,278.65,38.04,1,21.94,0,256.7,0,CC,Budget,Standard,Current
3434,F,S,2,11251.1,Y,141.91,62,4,28.42,0,113.48,0,CC,FreeLocal,Standard,Current
3438,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard,Current
3439,F,S,2,3416.62,Y,123.7,22.76,2,18.97,0,104.73,0,CC,Budget,Standard,Current
3440,F,S,1,93454.3,Y,44.13,48.533333,3,18.94,0,25.18,0,Auto,FreeLocal,Standard,Current
3441,M,M,0,5745,Y,44.11,15.38,2,26.4,0,17.71,0,CC,FreeLocal,Standard,Cancelled
3448,F,M,2,11234.7,Y,113.42,49.046667,4,0.69,0,112.72,0,CC,Budget,Standard,Current
3450,F,M,1,82931.3,N,137.25,64.64,4,19.24,0,118,0,Auto,FreeLocal,Standard,Current
3451,F,M,2,57483.9,N,44.3,44.026667,1,17.01,0,27.29,0,CH,Budget,Standard,Current
3453,F,S,2,21274,N,43.31,45.526667,1,10.87,0,32.43,0,Auto,FreeLocal,Standard,Current
3454,F,M,2,28267,N,214.41,30.093333,1,21.87,0,192.53,0,CC,FreeLocal,Standard,Current
3456,F,M,2,36725.1,N,94.88,55.793333,4,8.65,9.22,77,0,CH,Budget,Standard,Current
3460,M,S,1,94188.3,N,41.51,57.546667,2,20.86,0.86,19.78,0,CC,Budget,Standard,Cancelled
3463,F,M,2,91861,Y,22.06,41.98,2,15.32,0,6.74,0,CC,Budget,Standard,Current
3466,F,S,1,12374.9,Y,123.59,33.493333,4,17.49,0,106.1,0,Auto,FreeLocal,Standard,Cancelled
3467,F,M,2,69133.9,Y,46.32,26.833333,3,8.58,0,37.73,0,CH,FreeLocal,Standard,Current
3469,F,M,2,84948,Y,23.73,29.446667,3,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,Current
3470,F,M,2,30998.8,N,52.91,40.96,2,2.4,0,50.5,0,Auto,Budget,Standard,Current
3476,M,S,0,21416.5,N,27.61,35.653333,2,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,Current
3480,M,M,2,78554.2,N,35.88,16.7,4,5.59,7.26,23.03,0,Auto,Budget,Standard,Current
3481,F,M,2,38215.9,N,0.97,30.886667,4,0,0,0.97,0,Auto,Budget,Standard,Current
3483,F,M,2,49745.3,N,27.28,47.966667,2,2.84,0,24.44,0,CH,Budget,Intnl_discount,Current
3485,F,M,2,88427,N,69.97,13.86,2,22.46,4.16,43.34,0,CC,Budget,Standard,Current
3486,F,M,2,98003.7,Y,84.42,26.273333,2,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,Current
3487,M,S,0,89142.7,N,16.91,53.693333,1,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,Cancelled
3488,F,S,0,74530.8,N,127.89,63.086667,1,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,Current
3495,F,M,2,76289.2,N,104.63,48.206667,2,22.2,0,82.43,0,CC,Budget,Intnl_discount,Current
3497,M,M,1,66931.9,N,17.46,63.933333,2,11.72,0.39,5.35,0,CC,Budget,Standard,Cancelled
3498,F,M,2,9309.57,Y,108.3,25.44,2,8.56,0,99.73,0,CC,FreeLocal,Standard,Current
3503,F,S,0,77726.4,N,23.52,56.72,2,14,0,9.51,0,Auto,Budget,Intnl_discount,Current
3505,F,S,1,2800.68,N,134.75,45.673333,1,28.45,0,106.3,0,CC,Budget,Standard,Cancelled
3508,F,M,2,90271.6,N,110.4,44.926667,3,13.96,0,96.43,0,CC,FreeLocal,Standard,Current
3512,F,M,2,64816.6,Y,27.87,31.126667,1,21,0,6.87,0,CC,Budget,Standard,Current
3513,F,M,2,98217.1,N,42.74,44.98,3,29.49,0,13.24,0,CC,FreeLocal,Standard,Current
3516,F,S,0,15989.3,N,29.17,61.693333,2,3.67,0,25.49,1,CC,Budget,Intnl_discount,Cancelled
3522,M,S,1,84978.1,N,88.79,21.64,2,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,Current
3523,F,M,2,36647.9,N,107.38,49.986667,1,21.41,0,85.96,0,CC,Budget,Intnl_discount,Current
3524,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount,Cancelled
3525,F,S,1,73338,N,29.93,48.246667,1,20.92,0,9.01,0,Auto,Budget,Intnl_discount,Cancelled
3526,F,S,0,433.74,N,44.22,60.746667,4,3.3,0,40.91,0,CC,FreeLocal,Standard,Cancelled
3527,F,M,2,16962.2,N,27.57,45.36,3,18.6,0,8.96,0,CC,Budget,Standard,Current
3529,M,M,2,10708.3,N,142.95,26.026667,1,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,Current
3532,F,M,0,2031.61,N,109.04,20.3,3,21.64,0,87.4,0,CC,Budget,Standard,Cancelled
3535,F,S,2,16938.5,N,22.11,41,1,13.35,0,8.76,0,CH,FreeLocal,Standard,Current
3538,F,M,0,55221,N,15.69,46,4,0.49,0,15.2,0,CC,FreeLocal,Standard,Current
3539,F,M,1,8073.11,N,89.05,70,3,28.7,0,60.35,0,Auto,FreeLocal,Standard,Current
3540,M,M,1,95448.6,Y,29.46,53.68,3,24.24,0,5.21,0,CH,Budget,Standard,Current
3541,M,S,1,24141.5,Y,125.87,17.006667,4,28.82,0,97.05,0,CC,FreeLocal,Standard,Cancelled
3542,M,S,2,63152.6,Y,70.01,63.173333,4,29.93,0,40.07,0,CC,Budget,Intnl_discount,Cancelled
3544,M,S,2,72084.7,N,38.13,55.64,2,29.11,0,9.02,0,CC,Budget,Intnl_discount,Current
3545,F,S,0,42760.5,N,53.7,61,4,13.47,0,40.23,0,CC,Budget,Standard,Cancelled
3546,F,S,1,49072,N,34.25,55,1,23.5,0,10.74,0,Auto,Budget,Intnl_discount,Current
3547,F,M,0,27371.8,Y,142.7,52,3,16.14,0,126.55,0,CC,FreeLocal,Standard,Current
3550,M,M,1,71472.9,N,130.22,41.913333,2,16.02,0,114.2,0,CH,Budget,Standard,Cancelled
3551,M,M,0,95405.7,N,13.96,46.506667,3,7.74,0,6.21,0,CC,Budget,Standard,Cancelled
3552,M,S,0,95786.8,Y,108.79,57.553333,3,21.33,0,87.46,0,CC,Budget,Standard,Cancelled
3554,M,S,0,90321.6,N,12.39,55.113333,4,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,Cancelled
3555,M,S,1,90478.6,N,154.49,54.553333,1,18.02,0,136.47,0,CH,FreeLocal,Standard,Cancelled
3556,F,M,2,56187,N,21.83,43,1,8.09,0,13.74,0,CH,Budget,Standard,Cancelled
3559,F,S,1,35089,N,229.64,24.393333,3,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
3565,M,M,2,53010.8,N,58.87,18.84,4,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
3566,M,M,1,75004.5,N,58.72,64.8,3,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
3569,M,M,0,19749.3,N,34.17,60.366667,3,20.22,0,13.94,0,CC,Budget,Standard,Current
3570,M,S,1,57626.9,Y,48.35,43.906667,2,9.38,0,38.96,0,CC,Budget,Standard,Current
3571,M,S,0,20078,N,15.98,32.846667,2,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
3572,F,M,2,47902,N,72.31,26.033333,4,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
3573,M,M,1,7545.96,Y,200.75,16.753333,4,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
3577,M,S,2,89459.9,N,36.05,53.28,3,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Current
3580,F,S,1,13576.5,N,40.49,39.426667,3,14.83,0,25.66,0,CC,Budget,Standard,Cancelled
3582,F,M,2,42031.8,N,59.78,50.753333,3,20.45,0,39.33,0,CH,Budget,Intnl_discount,Current
3587,M,S,2,43634.5,N,143.5,21.78,2,29.44,9.42,104.64,0,CC,Budget,Standard,Current
3591,F,S,1,13109.1,N,62.87,62.606667,4,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
3592,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
3593,F,S,2,21021.6,Y,14.95,62.753333,2,3.75,0,11.19,0,CC,Budget,Standard,Cancelled
3594,M,S,0,74460.7,Y,206.46,55.34,4,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
3596,F,S,2,28787.4,N,86.06,41.666667,1,27.97,0,58.09,0,Auto,Budget,Standard,Cancelled
3599,M,M,1,13091.6,N,43.06,59.126667,1,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
3602,F,M,2,62061.8,Y,82.08,45.92,2,29.86,0,52.22,0,Auto,FreeLocal,Standard,Current
3603,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
3606,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard,Current
3607,F,S,2,19131.1,N,57.07,56.186667,3,22.15,0,34.91,0,Auto,Budget,Standard,Cancelled
3611,F,S,2,6440.46,Y,49.86,41,3,22.66,0,27.2,0,CH,Budget,Standard,Current
3613,M,S,0,28766.9,N,64.2,46.84,2,6.11,0,58.08,0,CC,Budget,Standard,Current
3618,M,M,2,91272.2,Y,40,25.033333,3,26.99,0,13.01,0,CC,FreeLocal,Standard,Current
3623,F,S,0,73228.3,N,50.58,43,3,22.47,0,28.11,0,Auto,Budget,Standard,Current
3626,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard,Cancelled
3628,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount,Cancelled
3631,M,M,2,49910.7,Y,51.14,51.52,1,27.42,0,23.72,0,CC,Budget,Standard,Current
3632,M,M,1,76161.4,Y,37.55,44.573333,4,11.96,0,25.58,0,CC,FreeLocal,Standard,Cancelled
3633,F,M,2,55860,Y,26.37,14.573333,3,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,Current
3640,M,M,2,57360.8,Y,67.61,53.253333,4,10.36,0,57.25,0,CC,FreeLocal,Standard,Current
3641,M,M,0,92414.7,Y,40.06,45.513333,4,29.43,0,10.62,0,CC,FreeLocal,Standard,Cancelled
3643,F,S,2,14578.8,Y,107.02,60.933333,1,11.91,0,95.1,0,Auto,Budget,Standard,Cancelled
3644,F,M,2,87578.2,Y,22.44,53.366667,1,0.29,0,22.15,0,CC,Budget,Standard,Current
3645,F,M,2,86695.4,N,58.03,13.906667,3,25.94,0,32.09,0,CC,FreeLocal,Standard,Current
3649,F,M,0,77000,N,119.82,47,3,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,Current
3650,M,M,1,2067.82,N,85.9,47.853333,1,15.25,0,70.65,0,CC,Budget,Intnl_discount,Current
3653,F,M,2,30665.2,Y,77.44,22.88,2,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,Current
3654,F,M,1,83287,Y,37.04,46,4,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,Current
3655,M,M,1,98680.4,Y,26.44,58.706667,2,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,Cancelled
3656,F,M,2,65619.7,Y,158.22,46,1,13.56,0,144.66,0,CC,Budget,Standard,Current
3657,M,M,1,95620.3,Y,104.53,49.12,3,10.91,0,93.61,0,CC,Budget,Standard,Cancelled
3658,F,S,0,85275,N,174.09,70,1,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,Current
3659,F,M,1,66921.4,Y,24.67,70,4,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,Current
3660,F,M,1,98453.6,Y,25.38,61,1,13.72,0,11.65,0,Auto,FreeLocal,Standard,Current
3662,F,S,2,57420,Y,277.72,52,3,25.18,0,252.53,1,Auto,Budget,Standard,Current
3663,M,M,0,70000,N,34.35,42,4,3.93,3.73,26.69,1,CC,FreeLocal,Standard,Cancelled
3664,F,M,2,47639.1,N,57.11,61,3,17.48,0,39.62,0,CC,Budget,Intnl_discount,Current
3667,F,S,0,39461,N,126.68,22.226667,4,22.87,0.28,103.52,1,CC,FreeLocal,Standard,Cancelled
3668,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,Current
3671,M,S,1,16432.1,Y,109.78,20.92,3,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,Cancelled
3672,F,M,2,67388,N,96.33,53.12,3,4.79,0.5,91.04,1,CC,Budget,Standard,Cancelled
3673,F,M,2,84166.1,N,15.02,54.013333,2,3.28,0,11.74,1,CC,Budget,Standard,Cancelled
3674,F,S,1,540.4,Y,20.1,39.213333,4,12.34,0,7.75,0,Auto,Budget,Intnl_discount,Cancelled
3675,M,M,2,59613.1,N,175.78,34.32,1,12.37,0,163.41,0,CC,Budget,Intnl_discount,Cancelled
3676,F,M,2,80087.7,N,31.56,41.92,2,8.74,0,22.82,0,CC,FreeLocal,Standard,Current
3677,F,M,2,59691.3,N,278.65,38.04,2,21.94,0,256.7,0,CC,Budget,Standard,Current
3678,F,S,2,11251.1,Y,141.91,43,2,28.42,0,113.48,0,CC,FreeLocal,Standard,Cancelled
3679,M,M,2,45429.7,Y,97.74,61.713333,2,24.7,0,73.04,0,CH,FreeLocal,Standard,Cancelled
3680,M,M,1,67388,N,96.33,53.12,3,4.79,0.5,91.04,1,CC,Budget,Standard,Cancelled
3681,M,M,1,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard,Cancelled
3682,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard,Current
3683,F,S,2,3416.62,Y,123.7,22.76,3,18.97,0,104.73,0,CC,Budget,Standard,Cancelled
